id_student,code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,label_churn,label_churn_28d,date_registration,date_unregistration,module_presentation_length,n_assessment_submitted_28,avg_score_28,avg_submit_delay_28,total_click_28,active_days_28,distinct_resources_28
626878,FFF,2014B,M,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,false,false,-65,,241,1,78,-2,377,9,38
626881,FFF,2014B,M,Yorkshire Region,HE Qualification,80-90%,0-35,0,60,N,Pass,false,false,-66,,241,1,74,-2,402,13,49
626885,DDD,2014B,M,North Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,false,false,-59,,241,1,83,-1,322,20,30
626889,DDD,2014B,F,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,false,false,-28,,241,1,64,-3,214,13,34
626890,FFF,2014B,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,120,N,Pass,false,false,-45,,241,1,72,0,72,6,21
626897,BBB,2014B,F,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,false,false,-24,,234,0,,,40,2,8
626906,CCC,2014B,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Fail,false,false,-51,,241,1,60,2,126,10,12
626906,EEE,2014B,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Fail,false,false,-57,,241,0,,,183,6,15
626917,BBB,2014B,F,North Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,false,false,-64,,234,1,53,0,155,12,20
626927,GGG,2014B,F,East Anglian Region,Lower Than A Level,80-90%,35-55,0,30,N,Withdrawn,true,false,-24,154,241,0,,,39,2,5
626930,CCC,2014B,M,Wales,Lower Than A Level,20-30%,0-35,0,90,N,Withdrawn,true,false,-27,180,241,0,,,101,10,13
626930,DDD,2014B,M,Wales,Lower Than A Level,20-30%,0-35,0,90,N,Withdrawn,true,false,-44,180,241,0,,,86,14,14
626951,BBB,2014B,F,Wales,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,false,false,-54,,234,1,67,-1,107,9,13
626966,BBB,2014B,F,North Western Region,Lower Than A Level,80-90%,35-55,0,60,N,Distinction,false,false,-61,,234,1,72,-2,27,3,10
626979,DDD,2014B,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,N,Fail,false,false,-29,,241,1,72,0,151,12,12
626982,GGG,2014B,F,London Region,Lower Than A Level,10-20,35-55,0,30,N,Pass,false,false,-22,,241,0,,,32,2,9
626987,FFF,2014B,M,North Western Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,false,false,-68,,241,1,82,-1,578,26,38
626998,CCC,2014B,M,Yorkshire Region,HE Qualification,30-40%,0-35,0,60,N,Pass,false,false,-28,,241,1,60,2,220,13,29
626998,EEE,2014B,M,Yorkshire Region,HE Qualification,30-40%,0-35,0,60,N,Withdrawn,true,false,-28,123,241,0,,,250,9,22
627000,BBB,2014B,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,false,false,-27,,234,1,74,-1,35,3,11
627021,DDD,2014B,M,Wales,HE Qualification,50-60%,0-35,0,60,N,Pass,false,false,-51,,241,1,78,1,70,4,14
627022,FFF,2014B,M,South East Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,false,false,-50,,241,1,96,-4,486,15,31
627026,FFF,2014B,M,Scotland,HE Qualification,20-30%,0-35,0,60,N,Withdrawn,true,false,-47,125,241,1,82,-3,906,19,49
627027,BBB,2014B,F,West Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,false,false,-75,,234,1,70,-1,262,15,12
627043,GGG,2014B,M,South Region,Lower Than A Level,80-90%,35-55,0,30,N,Fail,false,false,-8,,241,0,,,6,2,4
627057,GGG,2014B,F,South West Region,A Level or Equivalent,60-70%,35-55,0,30,N,Pass,false,false,-12,,241,0,,,18,2,8
627061,FFF,2014B,M,Scotland,HE Qualification,70-80%,0-35,0,60,N,Pass,false,false,-65,,241,1,82,-1,365,17,34
627066,CCC,2014B,M,Scotland,A Level or Equivalent,50-60%,0-35,0,30,N,Fail,false,false,-25,,241,1,50,2,113,4,7
627067,FFF,2014B,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction,false,false,-44,,241,1,76,-3,682,19,57
627071,DDD,2014B,M,Wales,A Level or Equivalent,20-30%,35-55,0,60,Y,Withdrawn,true,false,-72,167,241,1,70,-1,189,12,34
627076,GGG,2014B,F,South East Region,Lower Than A Level,40-50%,0-35,0,30,Y,Fail,false,false,-11,,241,0,,,44,7,10
627094,BBB,2014B,F,North Western Region,No Formal quals,0-10%,35-55,0,60,N,Fail,false,false,-75,,234,0,,,51,2,13
627097,DDD,2014J,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,false,false,-144,,262,1,70,0,52,10,13
627100,DDD,2014B,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,false,false,-17,,241,1,81,0,223,10,38
627115,BBB,2014B,F,Yorkshire Region,A Level or Equivalent,10-20,35-55,0,120,N,Distinction,false,false,-52,,234,1,79,0,151,10,21
627118,BBB,2014B,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,false,false,-52,,234,1,90,-1,175,12,25
627119,BBB,2014J,F,East Anglian Region,No Formal quals,40-50%,0-35,1,60,N,Withdrawn,true,false,-32,66,262,1,1,-3,92,7,26
627126,FFF,2014B,M,Scotland,Lower Than A Level,90-100%,0-35,0,60,N,Fail,false,false,-44,,241,1,76,-1,150,3,26
627136,CCC,2014B,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction,false,false,-25,,241,1,90,2,164,8,18
627145,FFF,2014B,M,South Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,false,false,-15,,241,1,72,0,576,17,44
627168,CCC,2014B,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,true,false,-69,88,241,1,60,2,268,11,14
627168,EEE,2014B,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,true,false,-69,88,241,0,,,353,12,15
627173,DDD,2014B,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail,false,false,-43,,241,1,60,0,25,2,11
627176,CCC,2014B,F,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,90,N,Withdrawn,true,true,-64,12,241,0,,,159,7,16
627176,FFF,2014B,F,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,90,N,Fail,false,false,-64,,241,1,78,0,359,14,40
627179,BBB,2014B,M,London Region,Lower Than A Level,10-20,35-55,0,60,N,Fail,false,false,-64,,234,1,70,0,120,17,18
627184,CCC,2014J,M,North Western Region,A Level or Equivalent,10-20,0-35,0,30,N,Fail,false,false,-14,,269,1,100,3,259,10,22
627184,DDD,2014B,M,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,false,false,-54,,241,1,78,-3,128,13,35
627185,BBB,2014B,F,Wales,Lower Than A Level,90-100%,35-55,0,60,N,Pass,false,false,-78,,234,1,75,-1,302,9,14
627190,BBB,2014B,F,Scotland,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,false,false,-43,,234,1,79,-2,457,16,33
627217,GGG,2014B,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,30,N,Distinction,false,false,-24,,241,0,,,34,4,8
627236,DDD,2014J,F,Yorkshire Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,false,false,-24,,262,1,85,-1,319,15,30
627238,FFF,2014B,M,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,true,false,-51,89,241,1,84,-2,843,25,41
627244,BBB,2014B,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,false,false,-79,,234,1,80,0,260,16,19
627247,FFF,2014B,M,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction,false,false,-68,,241,1,82,-1,830,17,45
627251,GGG,2014B,F,West Midlands Region,A Level or Equivalent,20-30%,35-55,0,30,N,Pass,false,false,-22,,241,0,,,18,1,5
627253,CCC,2014B,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,false,false,-45,,241,1,90,2,45,3,6
627264,GGG,2014B,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,30,N,Distinction,false,false,-52,,241,0,,,80,6,10
627269,BBB,2014J,F,North Western Region,No Formal quals,0-10%,35-55,0,60,N,Pass,false,false,-130,,262,1,100,-7,611,20,29
627270,BBB,2014B,F,Ireland,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction,false,false,-32,,234,1,90,-1,226,12,13
627276,DDD,2014B,F,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,false,false,-51,,241,1,67,-1,389,20,54
627280,FFF,2014B,M,Scotland,A Level or Equivalent,50-60%,0-35,0,90,N,Withdrawn,true,false,-67,215,241,1,78,-8,482,9,44
627283,CCC,2014J,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,false,false,-18,,269,1,78,3,529,13,13
627283,EEE,2014J,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,false,false,-18,,269,0,,,180,9,9
627285,BBB,2014B,F,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,false,false,-35,,234,1,70,-1,67,7,10
627290,CCC,2014J,M,South East Region,Lower Than A Level,80-90%,0-35,0,30,N,Fail,false,false,-30,,269,0,,,18,2,6
627290,EEE,2014B,M,South East Region,Lower Than A Level,80-90%,0-35,0,30,N,Fail,false,false,-17,,241,0,,,117,2,8
627295,CCC,2014J,M,North Western Region,Lower Than A Level,10-20,0-35,0,120,Y,Withdrawn,true,true,-22,10,269,1,56,3,500,12,15
627295,DDD,2014J,M,North Western Region,Lower Than A Level,10-20,0-35,0,120,Y,Pass,false,false,-29,,262,1,70,-1,73,11,18
627307,CCC,2014B,M,South West Region,HE Qualification,80-90%,0-35,0,90,N,Withdrawn,true,true,-45,12,241,0,,,126,9,6
627307,FFF,2014B,M,South West Region,HE Qualification,80-90%,0-35,0,90,N,Pass,false,false,-51,,241,1,90,-13,425,24,36
627312,EEE,2014J,M,North Region,HE Qualification,"",35-55,1,60,N,Pass,false,false,-16,,269,0,,,169,13,16
627316,BBB,2014B,M,West Midlands Region,Lower Than A Level,70-80%,0-35,0,60,Y,Withdrawn,true,false,-61,39,234,0,,,15,1,3
627321,BBB,2014B,F,London Region,HE Qualification,20-30%,35-55,0,60,N,Fail,false,false,-68,,234,1,60,14,2,1,2
627322,DDD,2014B,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,Distinction,false,false,-44,,241,1,87,-2,266,16,35
627327,GGG,2014B,F,West Midlands Region,Lower Than A Level,90-100%,35-55,0,30,N,Pass,false,false,-13,,241,0,,,10,1,4
627330,GGG,2014B,F,South Region,Lower Than A Level,50-60%,0-35,0,30,N,Pass,false,false,-17,,241,0,,,70,7,13
627343,CCC,2014B,F,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,false,false,-61,,241,1,100,2,242,14,25
627348,CCC,2014B,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,false,false,-71,,241,1,70,2,396,9,24
627365,FFF,2014J,F,South East Region,Lower Than A Level,70-80%,35-55,0,60,N,Distinction,false,false,-59,,269,1,80,-14,919,20,46
627366,FFF,2014B,M,Wales,Lower Than A Level,20-30%,0-35,0,120,Y,Withdrawn,true,false,-1,89,241,0,,,117,6,20
627367,DDD,2014B,F,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,true,false,-71,153,241,1,75,-1,369,18,45
627367,DDD,2014J,F,East Midlands Region,A Level or Equivalent,70-80%,0-35,1,60,N,Withdrawn,true,false,-25,194,262,1,75,-21,13,2,3
627374,CCC,2014B,M,West Midlands Region,Lower Than A Level,"",0-35,0,60,N,Pass,false,false,-71,,241,1,40,2,189,9,15
627379,FFF,2014J,M,London Region,Lower Than A Level,30-40%,0-35,1,90,N,Withdrawn,true,false,-109,,269,1,66,-1,150,9,23
627380,BBB,2014B,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,false,false,-74,,234,1,85,-3,398,13,24
627383,FFF,2014B,M,West Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,true,true,-50,0,241,0,,,23,2,9
627386,CCC,2014B,M,Scotland,A Level or Equivalent,30-40%,0-35,0,30,N,Fail,false,false,-25,,241,1,40,2,102,5,3
627387,CCC,2014B,M,West Midlands Region,HE Qualification,50-60%,0-35,0,60,N,Pass,false,false,-45,,241,1,40,2,56,5,13
627387,EEE,2014B,M,West Midlands Region,HE Qualification,50-60%,0-35,0,60,N,Pass,false,false,-40,,241,0,,,163,9,12
627388,BBB,2014B,F,South East Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,false,false,-78,,234,1,77,-11,43,4,6
627390,EEE,2014B,M,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,true,false,-29,31,241,0,,,315,16,15
627397,DDD,2014B,M,Scotland,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction,false,false,-40,,241,1,82,-6,464,15,58
627399,CCC,2014B,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,false,false,-66,,241,1,70,2,624,12,30
627399,EEE,2014B,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Distinction,false,false,-66,,241,0,,,511,15,29
627401,CCC,2014J,M,London Region,HE Qualification,40-50%,0-35,0,60,N,Distinction,false,false,-15,,269,1,78,3,176,5,17
627401,EEE,2014B,M,London Region,HE Qualification,40-50%,0-35,0,30,N,Distinction,false,false,-67,,241,0,,,182,3,14
627403,BBB,2014B,F,South Region,A Level or Equivalent,50-60%,0-35,0,120,Y,Fail,false,false,-71,,234,1,73,-2,362,11,21
627416,DDD,2014B,F,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,true,false,-57,75,241,1,76,-1,334,17,52
627416,DDD,2014J,F,South West Region,A Level or Equivalent,50-60%,0-35,1,120,N,Withdrawn,true,false,-45,95,262,1,76,-21,16,2,4
627417,CCC,2014J,F,Ireland,Post Graduate Qualification,"",0-35,0,60,N,Pass,false,false,-41,,269,1,78,3,228,19,17
627417,FFF,2014B,F,Ireland,Post Graduate Qualification,"",0-35,0,60,N,Distinction,false,false,-43,,241,1,82,-1,531,22,37
627427,BBB,2014B,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,true,false,-24,125,234,1,31,-12,5,3,4
627435,CCC,2014B,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,30,N,Withdrawn,true,false,-53,72,241,1,30,2,399,7,23
627441,GGG,2014B,F,London Region,A Level or Equivalent,0-10%,0-35,0,30,N,Fail,false,false,-53,,241,0,,,14,1,4
627442,FFF,2014B,M,South Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,false,false,-45,,241,1,68,0,256,15,22
627450,CCC,2014J,M,North Region,Lower Than A Level,"",0-35,0,30,N,Fail,false,false,-50,,269,1,67,3,591,21,30
627450,EEE,2014B,M,North Region,Lower Than A Level,"",0-35,0,30,N,Pass,false,false,-25,,241,0,,,529,25,27
627453,DDD,2014J,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,false,false,-155,,262,1,85,-3,106,11,18
627457,EEE,2014J,M,South West Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,true,true,-43,23,269,0,,,20,3,6
627461,EEE,2014B,M,Wales,A Level or Equivalent,50-60%,0-35,0,30,N,Fail,false,false,-71,,241,0,,,296,6,15
627468,FFF,2014B,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,false,false,-24,,241,1,70,1,176,12,26
627471,CCC,2014J,F,Scotland,Lower Than A Level,50-60%,0-35,0,30,N,Pass,false,false,-66,,269,1,78,3,442,11,16
627471,EEE,2014B,F,Scotland,Lower Than A Level,50-60%,0-35,0,30,N,Pass,false,false,-65,,241,0,,,282,7,12
627476,DDD,2014J,F,Scotland,HE Qualification,80-90%,0-35,0,190,N,Pass,false,false,-74,,262,1,75,-1,304,14,28
627481,GGG,2014J,F,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,30,N,Pass,false,false,-2,,269,0,,,100,7,18
627500,CCC,2014B,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,true,false,-45,209,241,1,40,2,204,9,27
627500,EEE,2014B,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,true,false,-45,209,241,0,,,234,9,20
627509,BBB,2014B,F,Wales,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,false,false,-36,,234,1,55,-5,129,13,9
627516,EEE,2014B,M,Wales,Lower Than A Level,50-60%,35-55,0,60,N,Pass,false,false,-28,,241,0,,,557,16,20
627520,CCC,2014B,M,Scotland,HE Qualification,0-10%,0-35,0,30,N,Withdrawn,true,false,-24,51,241,1,0,2,133,7,20
627521,FFF,2014B,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction,false,false,-64,,241,1,88,-9,447,17,32
627524,FFF,2014B,M,South West Region,A Level or Equivalent,60-70%,0-35,0,120,N,Withdrawn,true,false,-22,218,241,1,84,0,74,3,9
627527,CCC,2014J,M,South West Region,A Level or Equivalent,70-80%,0-35,0,120,Y,Pass,false,false,-9,,269,1,100,3,92,2,8
627528,BBB,2014B,F,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,false,false,-50,,234,0,,,6,1,3
627530,GGG,2014B,F,North Western Region,A Level or Equivalent,10-20,0-35,0,90,N,Pass,false,false,-28,,241,0,,,6,2,3
627536,DDD,2014B,M,London Region,HE Qualification,30-40%,0-35,0,60,N,Distinction,false,false,-34,,241,1,72,0,211,9,41
627549,BBB,2014B,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction,false,false,-29,,234,1,85,0,124,11,8
627550,BBB,2014B,F,London Region,No Formal quals,0-10%,0-35,0,60,N,Pass,false,false,-73,,234,1,50,5,90,15,20
627563,BBB,2014J,M,South East Region,HE Qualification,90-100%,55<=,0,120,N,Pass,false,false,-39,,262,1,1,-7,148,13,30
627569,FFF,2014B,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,90,N,Fail,false,false,-59,,241,1,66,2,66,3,14
627581,CCC,2014J,M,South West Region,Lower Than A Level,10-20,35-55,0,90,Y,Withdrawn,true,false,-93,38,269,1,0,3,111,10,16
627581,DDD,2014B,M,South West Region,Lower Than A Level,10-20,35-55,0,60,Y,Fail,false,false,-54,,241,1,57,-7,268,20,35
627595,FFF,2014B,M,Scotland,HE Qualification,20-30%,0-35,0,60,N,Pass,false,false,-58,,241,1,94,-18,995,29,45
627597,GGG,2014B,M,North Region,A Level or Equivalent,90-100%,0-35,0,30,N,Pass,false,false,-8,,241,0,,,86,8,14
627599,CCC,2014J,M,South East Region,A Level or Equivalent,80-90%,0-35,0,30,N,Withdrawn,true,false,-13,73,269,1,78,3,139,3,14
627613,BBB,2014B,M,North Western Region,Lower Than A Level,90-100%,0-35,0,60,N,Fail,false,false,-32,,234,1,65,0,81,11,13
627616,DDD,2014B,F,North Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Withdrawn,true,true,-68,26,241,0,,,98,7,18
627618,DDD,2014J,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,true,false,-27,216,262,1,85,0,117,11,29
627620,FFF,2014B,M,South East Region,Lower Than A Level,90-100%,0-35,0,60,N,Distinction,false,false,-68,,241,1,100,-1,641,15,37
627622,FFF,2014B,F,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,false,false,-68,,241,1,68,-2,134,6,29
627635,CCC,2014B,M,West Midlands Region,A Level or Equivalent,"",0-35,0,60,N,Fail,false,false,-40,,241,1,20,2,76,3,12
627636,CCC,2014B,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,true,true,-68,9,241,0,,,173,6,9
627636,EEE,2014B,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,false,false,-68,,241,0,,,450,12,27
627638,DDD,2014B,M,Yorkshire Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,true,false,-34,214,241,1,78,-1,400,19,21
627647,BBB,2014B,F,South East Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,false,false,-52,,234,1,80,0,735,21,31
627655,DDD,2014B,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,false,false,-45,,241,1,55,-2,89,8,19
627659,BBB,2014B,F,Wales,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,false,false,-31,,234,1,56,1,3,2,1
627660,BBB,2014J,F,East Midlands Region,HE Qualification,10-20,0-35,0,60,N,Fail,false,false,-150,,262,1,1,-3,335,13,32
627661,GGG,2014B,F,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,30,N,Pass,false,false,-5,,241,0,,,17,2,7
627679,FFF,2014B,M,East Anglian Region,Lower Than A Level,90-100%,35-55,0,60,N,Distinction,false,false,-68,,241,1,94,0,1306,27,59
627680,BBB,2014B,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,Y,Withdrawn,true,false,-64,100,234,1,40,-2,29,2,10
627685,BBB,2014B,F,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,false,false,-29,,234,1,74,-1,77,2,16
627691,CCC,2014B,M,Ireland,HE Qualification,"",35-55,0,60,N,Pass,false,false,-66,,241,1,80,2,569,13,25
627692,FFF,2014B,M,North Region,Lower Than A Level,"",0-35,0,60,N,Distinction,false,false,-68,,241,1,86,-1,927,26,63
627695,DDD,2014J,M,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,false,false,-85,,262,1,75,2,95,7,18
627711,CCC,2014B,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,true,false,-61,144,241,1,80,2,397,15,24
627711,EEE,2014B,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,false,false,-68,,241,0,,,426,18,28
627717,FFF,2014B,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,90,N,Distinction,false,false,-68,,241,1,90,-10,899,23,41
627727,FFF,2014B,M,East Anglian Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,true,false,-67,47,241,1,82,-4,302,9,33
627747,CCC,2014B,M,South East Region,A Level or Equivalent,10-20,35-55,0,30,N,Pass,false,false,-40,,241,1,80,2,162,7,18
627750,CCC,2014B,F,Scotland,HE Qualification,40-50%,0-35,0,60,N,Pass,false,false,-51,,241,1,70,2,98,6,14
627750,EEE,2014B,F,Scotland,HE Qualification,40-50%,0-35,0,60,N,Pass,false,false,-51,,241,0,,,364,11,16
627751,FFF,2014B,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,true,false,-67,141,241,1,68,0,687,17,45
627764,GGG,2014B,F,East Anglian Region,Lower Than A Level,20-30%,35-55,0,30,Y,Pass,false,false,-10,,241,0,,,6,1,4
627772,DDD,2014B,F,South East Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,false,false,-29,,241,1,85,-2,85,6,21
627773,GGG,2014B,F,South West Region,Lower Than A Level,10-20,0-35,0,30,N,Distinction,false,false,-40,,241,0,,,67,6,10
627777,BBB,2014B,F,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,60,N,Pass,false,false,-24,,234,1,50,15,225,15,22
627784,CCC,2014B,M,London Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,true,false,-28,144,241,1,70,2,228,11,18
627787,GGG,2014B,F,South West Region,Lower Than A Level,50-60%,0-35,0,30,N,Pass,false,false,-12,,241,0,,,204,8,14
627808,FFF,2014B,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,120,Y,Withdrawn,true,false,-8,208,241,1,92,-2,655,22,59
627812,GGG,2014B,F,Yorkshire Region,Lower Than A Level,60-70%,0-35,0,30,N,Withdrawn,true,false,-23,119,241,0,,,9,1,4
627821,GGG,2014B,F,South Region,A Level or Equivalent,40-50%,35-55,0,30,N,Distinction,false,false,-25,,241,0,,,65,3,14
627827,GGG,2014B,F,London Region,Lower Than A Level,30-40%,35-55,0,30,N,Fail,false,false,-24,,241,0,,,1,1,1
627829,FFF,2014J,M,London Region,Lower Than A Level,30-40%,35-55,1,150,N,Pass,false,false,-49,,269,1,64,0,560,17,47
627834,GGG,2014B,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,30,Y,Distinction,false,false,-28,,241,0,,,6,3,2
627840,FFF,2014B,M,North Western Region,A Level or Equivalent,70-80%,35-55,0,60,N,Withdrawn,true,false,-65,55,241,1,76,-1,729,21,44
627843,GGG,2014B,F,North Western Region,Lower Than A Level,20-30%,0-35,0,30,N,Withdrawn,true,false,-24,116,241,0,,,67,7,11
627847,FFF,2014B,M,Ireland,Post Graduate Qualification,"",0-35,0,60,N,Withdrawn,true,false,-61,37,241,1,82,-2,618,17,38
627860,FFF,2014B,M,Yorkshire Region,HE Qualification,70-80%,0-35,0,90,N,Pass,false,false,-61,,241,1,86,0,395,14,44
627879,DDD,2014B,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,false,false,-24,,241,1,67,-1,338,21,26
627882,DDD,2014B,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Distinction,false,false,-66,,241,1,89,-4,410,27,60
627886,FFF,2014B,M,North Western Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,false,false,-67,,241,1,94,-1,853,14,50
627891,DDD,2014B,M,South East Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,false,false,-22,,241,1,62,0,40,4,13
627895,GGG,2014B,F,South East Region,Lower Than A Level,50-60%,0-35,0,30,N,Pass,false,false,-17,,241,0,,,2,1,1
627901,GGG,2014B,F,East Anglian Region,Lower Than A Level,90-100%,35-55,0,30,N,Pass,false,false,-45,,241,0,,,28,4,9
627907,CCC,2014B,M,South Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,true,true,-60,20,241,1,30,2,143,10,12
627907,EEE,2014B,M,South Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,false,false,-60,,241,0,,,549,13,13
627924,DDD,2014B,M,Scotland,HE Qualification,10-20,0-35,0,60,N,Withdrawn,true,false,-53,199,241,1,86,-1,122,9,32
627933,CCC,2014B,M,Scotland,A Level or Equivalent,90-100%,0-35,0,120,Y,Fail,false,false,-43,,241,1,70,2,331,18,32
627935,EEE,2014J,F,East Midlands Region,A Level or Equivalent,10-20,0-35,0,90,N,Withdrawn,true,false,-73,48,269,0,,,217,11,14
627947,CCC,2014B,F,South Region,A Level or Equivalent,20-30%,35-55,0,60,N,Withdrawn,true,false,-67,37,241,1,80,2,1118,19,24
627947,CCC,2014J,F,South Region,A Level or Equivalent,20-30%,35-55,1,60,N,Withdrawn,true,false,-155,88,269,1,80,-19,245,14,18
627948,BBB,2014B,F,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,false,false,-52,,234,1,65,-6,77,6,8
627961,EEE,2014B,M,Wales,Lower Than A Level,40-50%,0-35,0,30,N,Fail,false,false,-8,,241,0,,,383,12,12
627968,BBB,2014J,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,300,Y,Fail,false,false,-162,,262,1,1,-23,213,12,40
627973,GGG,2014B,F,South West Region,A Level or Equivalent,30-40%,0-35,0,30,N,Fail,false,false,-17,,241,0,,,71,6,9
628004,FFF,2014B,F,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,false,false,-67,,241,1,82,-1,1811,28,36
